LncRNA name	MiRNA name 	Gene name	Disease(TCGA)	Activity score
CTD-2292P10.4	hsa-miR-15b-5p	CCND1	THYM	0.341604207113109
ZNF790-AS1	hsa-miR-106a-5p	MYLIP	THYM	0.341592256181291
PPP3CB-AS1	hsa-miR-128-3p	ADORA2B	THYM	0.341361849721629
RP1-191J18.66	hsa-miR-34a-5p	BIRC5	THYM	0.341342950788607
RP11-154J22.1	hsa-miR-9-5p	TLK1	THYM	0.341240674201371
RP11-317N8.5	hsa-miR-17-5p	ETV1	THYM	0.341012371533594
RP11-288L9.4	hsa-miR-128-3p	EPHB2	THYM	0.340906168727691
ELOA-AS1	hsa-miR-31-5p	CDK1	THYM	0.340896511686776
TSC22D1-AS1	hsa-miR-92a-3p	MAP2K4	THYM	0.340803216505959
RP4-671O14.6	hsa-miR-15a-5p	PHLPP1	THYM	0.340774027592339
LINC00665	hsa-miR-20a-5p	PURA	THYM	0.340653058409445
PTPRG-AS1	hsa-miR-135a-5p	ESRRA	THYM	0.340633332739287
RP13-516M14.1	hsa-miR-9-5p	ELAVL1	THYM	0.340551316500748
AC015971.2	hsa-miR-7-1-3p	EGFR	THYM	0.340451771390294
EAF1-AS1	hsa-miR-34c-5p	E2F3	THYM	0.340413271949383
FGD5-AS1	hsa-miR-330-3p	VEGFA	THYM	0.340386846258772
RP11-228B15.4	hsa-miR-378a-3p	TOB2	THYM	0.340219222634608
EAF1-AS1	hsa-miR-34a-5p	AIP	THYM	0.340196937614138
RP11-328C8.4	hsa-miR-17-5p	STAT3	THYM	0.340155836242868
RP5-1074L1.4	hsa-miR-29a-3p	NMI	THYM	0.340069028555523
EAF1-AS1	hsa-miR-34a-5p	CDK6	THYM	0.340064015039977
ST20-AS1	hsa-miR-19a-3p	CDKN1A	THYM	0.340033579079481
OIP5-AS1	hsa-miR-142-5p	SMAD3	THYM	0.340031496967654
RNU12	hsa-miR-23a-3p	HMGB2	THYM	0.340008685922573
EBLN3P	hsa-miR-17-5p	ADAR	THYM	0.339948369907983
CTC-479C5.10	hsa-miR-24-3p	FEN1	THYM	0.339855707322358
AC107081.5	hsa-miR-29c-3p	TP53	THYM	0.339842744680091
LINC00665	hsa-miR-20a-5p	GJA1	THYM	0.339737191425603
CTD-2517M22.14	hsa-miR-17-5p	RND3	THYM	0.339730937568113
RP11-120D5.1	hsa-miR-200a-3p	HMGB1	THYM	0.339621201357455
LINC00665	hsa-miR-17-5p	COL4A1	THYM	0.339567122245849
TRG-AS1	hsa-let-7e-5p	EIF3J	THYM	0.339542650606028
RP11-37B2.1	hsa-miR-573	MCAM	THYM	0.339508530490051
AC107081.5	hsa-miR-29c-3p	GAPDH	THYM	0.339454625282738
RP11-317N8.5	hsa-miR-20a-5p	COL4A3	THYM	0.339433422542924
EAF1-AS1	hsa-miR-34a-5p	RCAN1	THYM	0.339427496898754
LINC00665	hsa-miR-155-5p	MAFB	THYM	0.339335621039762
CTD-2517M22.14	hsa-miR-17-5p	MFN2	THYM	0.33914368748532
RP11-120D5.1	hsa-miR-200a-3p	7-Sep	THYM	0.339142804567104
CTD-3131K8.2	hsa-miR-34a-5p	ARAF	THYM	0.339039676556454
COL4A2-AS1	hsa-miR-17-5p	TNFSF12	THYM	0.339032835422487
AC008079.10	hsa-miR-181a-5p	PROX1	THYM	0.339013902003836
RP11-328C8.4	hsa-miR-17-5p	EPAS1	THYM	0.338938481016788
RP5-1074L1.4	hsa-miR-29c-3p	TP53	THYM	0.338930144951557
RP11-588K22.2	hsa-miR-107	JAK1	THYM	0.338802789894531
KB-318B8.7	hsa-miR-18a-5p	NCOA3	THYM	0.338729049780792
RP5-1039K5.19	hsa-miR-19b-3p	CYP19A1	THYM	0.338713944204248
RP11-317N8.5	hsa-miR-17-5p	COL4A3	THYM	0.338708875582977
SNHG15	hsa-miR-26a-5p	CHEK1	THYM	0.338699414056148
RP11-154J22.1	hsa-miR-9-5p	CCNE1	THYM	0.338634497439113
ITGA9-AS1	hsa-miR-20a-5p	ITGB8	THYM	0.338542510839599
SLFNL1-AS1	hsa-miR-93-5p	SMAD7	THYM	0.33847082561256
AC058791.1	hsa-miR-19a-3p	RHOB	THYM	0.338207784735946
RP11-342K2.1	hsa-miR-29b-3p	DNMT3B	THYM	0.338148105464561
CTD-2410N18.4	hsa-miR-106b-5p	RBL2	THYM	0.338085440533932
AC002467.7	hsa-miR-335-5p	BRCA1	THYM	0.337928161322619
ZFPM2-AS1	hsa-miR-20b-5p	MYLIP	THYM	0.337832962952217
CTC-479C5.10	hsa-miR-24-3p	RANBP10	THYM	0.337724871864593
LINC01578	hsa-miR-29b-3p	NKIRAS2	THYM	0.337716980892657
SNHG16	hsa-let-7f-5p	SOCS3	THYM	0.337709858037539
THUMPD3-AS1	hsa-miR-29c-3p	TET1	THYM	0.337578964830404
RP11-677M14.8	hsa-miR-29b-3p	RUNX2	THYM	0.337574175105457
COL4A2-AS1	hsa-miR-20a-5p	CLIC4	THYM	0.337538594357885
RP11-452F19.3	hsa-miR-26a-5p	CDC6	THYM	0.33747791403664
RP11-405O10.2	hsa-miR-378a-3p	TGFB2	THYM	0.337470450080877
RP11-342K2.1	hsa-miR-29a-3p	SAPCD2	THYM	0.337469513472335
LINC00665	hsa-miR-155-5p	MAPK13	THYM	0.33739486449249
RP11-415J8.7	hsa-miR-181a-5p	TCF4	THYM	0.337355189318032
EBLN3P	hsa-miR-20a-5p	ITGB8	THYM	0.33724841345319
LINC00665	hsa-miR-155-5p	HOMEZ	THYM	0.337241665160553
OR2A1-AS1	hsa-let-7g-5p	AKT2	THYM	0.337158701118119
THUMPD3-AS1	hsa-miR-29b-3p	RUNX2	THYM	0.336896656722083
LINC00665	hsa-miR-155-5p	SLC33A1	THYM	0.336837177172536
RP4-622L5.7	hsa-miR-107	DICER1	THYM	0.336805512776143
EAF1-AS1	hsa-miR-29c-3p	TDG	THYM	0.336666520216198
RP11-727A23.5	hsa-let-7a-5p	AGO1	THYM	0.336612580697882
LINC01278	hsa-miR-130b-3p	MST1	THYM	0.336609563839801
RP4-671O14.6	hsa-miR-15a-5p	IL10RA	THYM	0.336561194088153
AC008079.10	hsa-miR-181a-5p	CDKN1A	THYM	0.336551568056591
SLFNL1-AS1	hsa-miR-17-5p	MFN2	THYM	0.336538363924837
KC6	hsa-miR-345-5p	NTRK3	THYM	0.336524395952437
RP11-545I5.3	hsa-miR-146a-5p	COPS8	THYM	0.336448061233789
SLFNL1-AS1	hsa-miR-15b-5p	PURA	THYM	0.336387169724281
RP1-191J18.66	hsa-miR-34a-5p	MCM4	THYM	0.336267088483718
ITGA9-AS1	hsa-miR-20a-5p	COL4A1	THYM	0.336232365172959
KCNQ1OT1	hsa-miR-33a-5p	PRKAA1	THYM	0.336222701018046
LINC00958	hsa-miR-106a-5p	SIRPA	THYM	0.33619591692188
CTC-479C5.10	hsa-miR-24-3p	CCNA2	THYM	0.336190904325772
SNHG16	hsa-let-7g-5p	THBS1	THYM	0.336169765219285
RP11-834C11.4	hsa-miR-98-5p	HK2	THYM	0.336156474195492
TSC22D1-AS1	hsa-miR-92a-3p	RFFL	THYM	0.336106320151553
MALAT1	hsa-miR-15b-5p	VEGFA	THYM	0.336003574248318
RP11-120D5.1	hsa-miR-200a-3p	PTEN	THYM	0.335990380311685
COL4A2-AS1	hsa-miR-17-5p	HIF1A	THYM	0.335768416934341
CTD-2517M22.14	hsa-miR-20a-5p	PHLPP2	THYM	0.335718853831305
LINC01128	hsa-miR-21-5p	RECK	THYM	0.335602131487343
THUMPD3-AS1	hsa-miR-29c-3p	TP53	THYM	0.335582473510877
RP4-671O14.6	hsa-miR-15a-5p	FGF7	THYM	0.335491850742889
RP11-468E2.5	hsa-miR-373-3p	BTG1	THYM	0.335472585372285
LINC00665	hsa-miR-155-5p	PKN2	THYM	0.335456857807458
OIP5-AS1	hsa-miR-7-5p	REL	THYM	0.335365712859512
CTD-2517M22.14	hsa-miR-93-5p	SLC2A4	THYM	0.335346491692226
CTC-444N24.7	hsa-miR-3928-3p	DICER1	THYM	0.335119431760793
RP11-342K2.1	hsa-miR-29a-3p	RASGRP1	THYM	0.33506404289246
EAF1-AS1	hsa-miR-34a-5p	TP53	THYM	0.335060614190675
AL133243.1	hsa-miR-130b-3p	MST1	THYM	0.335005359630376
CCDC18-AS1	hsa-miR-34a-5p	CDK6	THYM	0.334763275027911
EBLN3P	hsa-miR-17-5p	LIMK1	THYM	0.334726049563336
KDM4A-AS1	hsa-let-7e-5p	AGO1	THYM	0.334695114043411
CTD-2410N18.4	hsa-miR-106a-5p	MYLIP	THYM	0.334681241291301
CFLAR-AS1	hsa-miR-424-5p	KDR	THYM	0.334545335650733
KCNQ1OT1	hsa-miR-15a-5p	WNT3A	THYM	0.334511578083083
MALAT1	hsa-miR-101-3p	PIK3CB	THYM	0.334389028175489
OR2A1-AS1	hsa-miR-98-5p	NCOA3	THYM	0.334348346497329
RP11-108M9.6	hsa-miR-24-3p	AURKB	THYM	0.334299455995877
ZNF790-AS1	hsa-miR-20a-5p	MEIS1	THYM	0.334289193328599
COL4A2-AS1	hsa-miR-20a-5p	MCL1	THYM	0.334266202922193
CTD-2517M22.14	hsa-miR-17-5p	VEGFA	THYM	0.334206059443386
RP11-317N8.5	hsa-miR-106b-5p	RBL2	THYM	0.334172303771979
ALKBH3-AS1	hsa-miR-9-5p	E2F7	THYM	0.334099936158506
SNHG14	hsa-miR-19b-3p	PRKAA1	THYM	0.333953407064973
SNHG16	hsa-let-7g-5p	TNFRSF10B	THYM	0.333927294507552
TSC22D1-AS1	hsa-miR-25-3p	MAP2K4	THYM	0.333821700164363
SNHG15	hsa-miR-26a-5p	CKS2	THYM	0.333809493083832
TTN-AS1	hsa-miR-107	DICER1	THYM	0.333786926300169
CTD-2410N18.4	hsa-miR-106a-5p	FAS	THYM	0.333748833000279
RP4-758J18.2	hsa-miR-29a-3p	DNMT3B	THYM	0.333641170067005
RP11-701H24.4	hsa-miR-19b-3p	HIPK3	THYM	0.333617747820847
RP11-159D12.8	hsa-miR-21-3p	ZNF608	THYM	0.333610614245274
CTC-479C5.10	hsa-miR-24-3p	MAPK14	THYM	0.333596717073111
RP11-465N4.5	hsa-miR-19b-1-5p	FGFR2	THYM	0.333589878157834
EBLN3P	hsa-miR-17-5p	SGK1	THYM	0.333539398853644
EBLN3P	hsa-miR-20a-5p	APP	THYM	0.333415192428422
CTC-479C5.10	hsa-miR-24-3p	POLD1	THYM	0.333398767667368
RP11-108M9.6	hsa-miR-24-3p	H2AFX	THYM	0.333258128628605
ELOA-AS1	hsa-miR-31-5p	STMN1	THYM	0.333219982414733
LINC00958	hsa-miR-20a-5p	CLIP1	THYM	0.333139889319387
RP5-1074L1.4	hsa-miR-29c-3p	RFX7	THYM	0.332954896549814
RP11-328C8.4	hsa-miR-106a-5p	ATM	THYM	0.332908179688221
SNHG3	hsa-miR-31-5p	MLH1	THYM	0.332881571583977
CTC-479C5.10	hsa-miR-24-3p	TRIM11	THYM	0.332835480924929
CBR3-AS1	hsa-miR-550a-5p	CPEB4	THYM	0.332765041542764
RP4-758J18.2	hsa-miR-29a-3p	TDG	THYM	0.332695672630414
CTC-351M12.1	hsa-miR-20a-5p	COL4A1	THYM	0.332644989056802
RP11-328C8.4	hsa-miR-17-5p	MAPK1	THYM	0.332641639407101
LINC01128	hsa-miR-21-5p	MSH2	THYM	0.332641076491456
MALAT1	hsa-miR-15b-5p	MTSS1	THYM	0.332610782084023
CTD-3131K8.2	hsa-miR-34a-5p	PDRG1	THYM	0.332539408573889
RP11-415J8.3	hsa-miR-185-5p	SLC8A1	THYM	0.332488023828675
AL133243.1	hsa-miR-130b-3p	MMP2	THYM	0.332454619037847
RP11-108M9.6	hsa-miR-24-3p	RRM2	THYM	0.33243869390203
RP11-317N8.5	hsa-miR-17-5p	PKD2	THYM	0.332318808009503
RP3-467L1.4	hsa-miR-150-3p	IGF1R	THYM	0.33227988912538
RP1-191J18.66	hsa-miR-34a-5p	AIP	THYM	0.332162810154141
RP4-669K10.8	hsa-miR-515-5p	GCM1	THYM	0.332135379808608
ELOA-AS1	hsa-miR-31-5p	XRCC5	THYM	0.332092769313484
LINC00665	hsa-miR-20a-5p	ITGB8	THYM	0.332054886008092
SLFNL1-AS1	hsa-miR-93-5p	VEGFA	THYM	0.331983588886879
HAGLR	hsa-miR-130b-3p	ERBB2	THYM	0.331965126533055
CASC8	hsa-miR-142-5p	SMAD3	THYM	0.331950145595005
CTD-2517M22.14	hsa-miR-17-5p	HBP1	THYM	0.331894965373153
CTD-2410N18.4	hsa-miR-106b-5p	ITCH	THYM	0.331885374075025
RP11-415J8.7	hsa-miR-181a-5p	EGR1	THYM	0.33186996059047
SLFNL1-AS1	hsa-miR-17-5p	MAPK1	THYM	0.331836796148327
RP4-622L5.7	hsa-miR-107	HMGA2	THYM	0.331717719589634
RP5-1074L1.4	hsa-miR-29b-3p	DNMT1	THYM	0.331674059997787
EBLN3P	hsa-miR-17-5p	NABP1	THYM	0.331610202820757
HAGLR	hsa-miR-130a-3p	RUNX3	THYM	0.33158962322591
CTD-2517M22.14	hsa-miR-17-5p	YES1	THYM	0.331543609568374
SLFNL1-AS1	hsa-miR-193b-3p	KIT	THYM	0.33153786333953
LINC00960	hsa-miR-107	NFIA	THYM	0.331513139078552
EAF1-AS1	hsa-miR-34a-5p	MCM5	THYM	0.331490521200047
RP11-399K21.14	hsa-let-7g-5p	TNFRSF10B	THYM	0.331474540252307
NR2F1-AS1	hsa-miR-29b-3p	ITIH5	THYM	0.331473281952764
COL4A2-AS1	hsa-miR-106b-5p	TWIST1	THYM	0.331454167983454
SNHG16	hsa-let-7d-5p	HMGA2	THYM	0.331442896183856
RP11-108M9.6	hsa-miR-24-3p	CCNA2	THYM	0.331431760079951
KCNQ1OT1	hsa-miR-20a-5p	BAMBI	THYM	0.331383923653053
RP11-392P7.6	hsa-miR-140-5p	FGF9	THYM	0.331327242702582
HOXA-AS2	hsa-miR-106b-5p	RHOC	THYM	0.331221639412114
KCNQ1OT1	hsa-miR-33a-5p	SRC	THYM	0.331083706408221
LINC00958	hsa-miR-20a-5p	GJA1	THYM	0.331040468453534
AC074117.10	hsa-let-7b-5p	CYP2J2	THYM	0.330823455031541
EAF1-AS1	hsa-miR-34a-5p	PIK3CG	THYM	0.330617298395213
RP11-317N8.5	hsa-miR-17-5p	SIRPA	THYM	0.330581489591115
RP11-15A1.8	hsa-miR-892b	TAB3	THYM	0.330524544160405
COL4A2-AS1	hsa-miR-17-5p	RBL2	THYM	0.330435704145392
RP11-108M9.6	hsa-miR-498	BRCA1	THYM	0.330410029869244
AC012123.1	hsa-miR-142-3p	LGR5	THYM	0.330317738175492
LINC00958	hsa-miR-93-5p	CDKN1A	THYM	0.330207120309711
RP11-108M9.6	hsa-miR-24-3p	FEN1	THYM	0.330196162154123
SNHG16	hsa-let-7d-5p	TNFRSF10B	THYM	0.330192719888956
RP11-328C8.4	hsa-miR-106a-5p	HIF1A	THYM	0.330022150950029
ZFPM2-AS1	hsa-miR-20b-5p	HIPK3	THYM	0.330020312836065
LINC00511	hsa-miR-195-5p	CAB39	THYM	0.329978222608602
RP11-367J11.2	hsa-miR-16-1-3p	VEGFA	THYM	0.329904134393729
RP11-159D12.8	hsa-miR-21-3p	RBPMS	THYM	0.329868046966064
ST20-AS1	hsa-miR-19a-3p	ARHGAP1	THYM	0.329847645366155
RP11-328C8.4	hsa-miR-17-5p	PTPRO	THYM	0.329746276738526
NR2F1-AS1	hsa-miR-29b-3p	NID1	THYM	0.329716239819625
CTD-2047H16.3	hsa-miR-15b-5p	INSR	THYM	0.329695532701401
LINC00665	hsa-miR-155-5p	TSHZ3	THYM	0.329692072633314
CTD-2516F10.2	hsa-miR-19b-3p	PRKAA1	THYM	0.329687484649651
RUSC1-AS1	hsa-miR-1270	FXN	THYM	0.329665559917674
ZNF790-AS1	hsa-miR-20a-5p	PHLPP2	THYM	0.329662177986727
SH3BP5-AS1	hsa-miR-181a-5p	FOS	THYM	0.329609991671735
RP11-317N8.5	hsa-miR-17-5p	NABP1	THYM	0.329588919799263
LINC01128	hsa-miR-508-5p	GPNMB	THYM	0.329570476759022
LINC00630	hsa-miR-107	FOXO1	THYM	0.32932135902602
CTD-2517M22.14	hsa-miR-17-5p	ZNFX1	THYM	0.329215287869002
CTC-444N24.7	hsa-miR-424-5p	LATS2	THYM	0.329102276772829
SLFNL1-AS1	hsa-miR-93-5p	FOXO3	THYM	0.328997734744961
HOXA-AS2	hsa-miR-106b-5p	CCND1	THYM	0.328980545016115
RP5-1024G6.5	hsa-miR-20b-5p	CDKN1A	THYM	0.328935796502728
RP11-421L21.3	hsa-miR-27a-3p	PIK3CG	THYM	0.328742327912942
CTC-351M12.1	hsa-miR-17-5p	ICAM1	THYM	0.328607667477682
THUMPD3-AS1	hsa-miR-29c-3p	PTEN	THYM	0.328539207441012
RP11-415J8.7	hsa-miR-181a-5p	GATA6	THYM	0.328453015592615
CTD-2517M22.14	hsa-miR-17-5p	NABP1	THYM	0.32841258245567
NUTM2A-AS1	hsa-miR-497-5p	HDGF	THYM	0.328373847350282
SLFNL1-AS1	hsa-miR-17-5p	RAB12	THYM	0.328217681785218
RP11-228B15.4	hsa-miR-378a-3p	IGF1R	THYM	0.328075380202049
CFLAR-AS1	hsa-miR-424-5p	VEGFA	THYM	0.328069850012699
RP1-191J18.66	hsa-miR-34a-5p	PIK3CG	THYM	0.327996473846734
MALAT1	hsa-miR-15b-5p	PURA	THYM	0.327963935619683
RP11-834C11.4	hsa-let-7f-5p	POSTN	THYM	0.327936830232856
STARD13-AS	hsa-miR-181b-5p	XIAP	THYM	0.327932519661902
SH3BP5-AS1	hsa-miR-181a-5p	RGS5	THYM	0.327893185169887
THUMPD3-AS1	hsa-miR-29a-3p	RAN	THYM	0.327850697268172
XXbac-B461K10.4	hsa-miR-19a-3p	ABCA1	THYM	0.327802678267008
CTD-2292P10.4	hsa-miR-15b-5p	INSR	THYM	0.327722745418147
COL4A2-AS1	hsa-miR-20a-5p	HIF1A	THYM	0.327181709817511
RP11-317N8.5	hsa-miR-17-5p	ICAM1	THYM	0.327126149966497
SH3BP5-AS1	hsa-miR-181a-5p	EGR1	THYM	0.326961294438766
SLFNL1-AS1	hsa-miR-550a-5p	CPEB4	THYM	0.326891109250927
RP11-108M9.6	hsa-miR-24-3p	FAF1	THYM	0.326880722218208
RP5-1101C3.1	hsa-miR-942-5p	CDKN1A	THYM	0.326779735184567
THUMPD3-AS1	hsa-miR-29c-3p	DNMT3B	THYM	0.3267442431339
LINC00665	hsa-miR-20a-5p	ANKH	THYM	0.326726406922277
RP5-1024G6.5	hsa-miR-106b-5p	HIF1A	THYM	0.326717357284654
LINC00665	hsa-miR-20a-5p	ARHGAP12	THYM	0.326700432407491
CTD-2517M22.14	hsa-miR-93-5p	FOXO3	THYM	0.326617064119616
CFLAR-AS1	hsa-miR-424-5p	PTCH1	THYM	0.326609444783936
ZNF674-AS1	hsa-miR-23b-3p	ATG12	THYM	0.326604935853261
NR2F1-AS1	hsa-miR-29b-3p	CCND2	THYM	0.326544691852732
KCNQ1OT1	hsa-miR-15a-5p	CCND2	THYM	0.326506177603619
RP5-1039K5.19	hsa-miR-19a-3p	BACH1	THYM	0.326501871985998
CTD-2517M22.14	hsa-miR-20a-5p	ARHGAP12	THYM	0.326394550927281
LINC01578	hsa-miR-29b-3p	CDK6	THYM	0.32635226061391
RP11-69E11.4	hsa-miR-449a	HDAC1	THYM	0.326234332535673
CARD8-AS1	hsa-miR-125a-3p	IRF4	THYM	0.326066948195645
LINC00339	hsa-miR-214-3p	UBE2I	THYM	0.326066668043165
ZNF790-AS1	hsa-miR-20a-5p	CCND1	THYM	0.326062727828133
COL4A2-AS1	hsa-miR-93-5p	CERS2	THYM	0.326056438053596
SLFNL1-AS1	hsa-miR-15b-5p	KDR	THYM	0.326055757419149
LACTB2-AS1	hsa-miR-1266-5p	TERT	THYM	0.326050761351323
CTD-2517M22.14	hsa-miR-20a-5p	TGFBR2	THYM	0.325965778940753
XXbac-B461K10.4	hsa-miR-19b-3p	PRKAA1	THYM	0.325910650280642
RP11-478C19.2	hsa-miR-181b-5p	GATA6	THYM	0.32590255780549
RP1-191J18.66	hsa-miR-205-5p	CENPF	THYM	0.325881414190146
LINC00665	hsa-miR-20a-5p	COL4A1	THYM	0.325818772011773
CTD-2517M22.14	hsa-miR-17-5p	SMURF1	THYM	0.325732096174537
TRG-AS1	hsa-let-7c-5p	NRAS	THYM	0.325669378797925
PPP3CB-AS1	hsa-miR-33a-5p	SRC	THYM	0.325668331174964
RP11-834C11.4	hsa-let-7d-5p	TNFRSF10B	THYM	0.325644110030181
CTD-2630F21.1	hsa-miR-193b-3p	KIT	THYM	0.325554610403431
EBLN3P	hsa-miR-17-5p	ABCA1	THYM	0.325547659524162
RP11-415J8.3	hsa-miR-185-5p	CAMK2D	THYM	0.325529213853856
COL4A2-AS1	hsa-miR-106a-5p	CYP19A1	THYM	0.325448042579067
EAF1-AS1	hsa-miR-34a-5p	AKT1	THYM	0.32543226955893
HOXA-AS2	hsa-miR-331-3p	PHLPP1	THYM	0.325335812143312
CTD-2517M22.14	hsa-miR-20a-5p	VEGFA	THYM	0.325239466412152
CTD-2517M22.14	hsa-miR-20a-5p	Vegfa	THYM	0.325239466412152
KIF9-AS1	hsa-miR-16-2-3p	RARB	THYM	0.325179006812893
ZNF790-AS1	hsa-miR-20a-5p	SMAD7	THYM	0.325131603062667
SLFNL1-AS1	hsa-miR-17-5p	ETV1	THYM	0.325011354885845
KB-318B8.7	hsa-miR-18a-5p	ATM	THYM	0.324960256874304
NR2F1-AS1	hsa-miR-29c-3p	COL3A1	THYM	0.32495638893544
RP11-696N14.1	hsa-miR-550a-5p	CPEB4	THYM	0.324930145486638
CTD-2410N18.4	hsa-miR-20b-5p	MYLIP	THYM	0.324919080686137
ELOA-AS1	hsa-let-7b-5p	CYP2J2	THYM	0.324917442399661
HCG18	hsa-miR-499a-5p	ETS1	THYM	0.324885870008978
PROSER2-AS1	hsa-miR-206	FOXO3	THYM	0.324853107707271
FOXD2-AS1	hsa-let-7e-5p	AGO1	THYM	0.324810693652138
EAF1-AS1	hsa-miR-34a-5p	CCNE2	THYM	0.324740132971224
CFLAR-AS1	hsa-miR-424-5p	SMAD7	THYM	0.324691608384879
TSC22D1-AS1	hsa-miR-92a-3p	EHBP1	THYM	0.324639941302521
NR2F1-AS1	hsa-miR-29b-3p	LOX	THYM	0.324571784223735
EBLN3P	hsa-miR-93-5p	ABCA1	THYM	0.324489081558671
SNHG12	hsa-miR-23a-3p	LDHB	THYM	0.324447998202132
AL133243.1	hsa-miR-130b-3p	PPARA	THYM	0.32438065924784
LINC01128	hsa-let-7b-5p	CCNA2	THYM	0.32404299131205
CTC-444N24.7	hsa-miR-424-5p	DICER1	THYM	0.324041579399422
CTD-2517M22.14	hsa-miR-93-5p	ZNRF3	THYM	0.323979015788193
LINC01184	hsa-miR-181d-5p	MGMT	THYM	0.323954755210929
COL4A2-AS1	hsa-miR-106b-5p	CLIC4	THYM	0.323856850664967
LINC00958	hsa-miR-17-5p	HIF1A	THYM	0.323830170324055
RP11-108M9.6	hsa-miR-24-3p	COPS5	THYM	0.323804242148907
RP11-317N8.5	hsa-miR-93-5p	CERS2	THYM	0.323652279493661
OR2A1-AS1	hsa-miR-98-5p	SALL4	THYM	0.323604836837799
ALKBH3-AS1	hsa-miR-9-5p	TGFBR2	THYM	0.32359368204633
CFLAR-AS1	hsa-miR-424-5p	ITPR1	THYM	0.323577649715878
CTC-351M12.1	hsa-miR-106a-5p	HIF1A	THYM	0.323499519130642
RP11-317N8.5	hsa-miR-17-5p	ITGB8	THYM	0.323481517993981
CTC-351M12.1	hsa-miR-93-5p	CERS2	THYM	0.323394364427002
RP11-317N8.5	hsa-miR-106b-5p	TCEAL1	THYM	0.323311187508529
LINC00958	hsa-miR-17-5p	CD274	THYM	0.323156062248447
RNU12	hsa-miR-23a-3p	HOXB4	THYM	0.32311611938154
RP5-1074L1.4	hsa-miR-29a-3p	TP53	THYM	0.323113184824051
RP5-1024G6.5	hsa-miR-93-5p	CDKN1A	THYM	0.322987573100473
ZNF674-AS1	hsa-miR-23a-3p	HSP90AA1	THYM	0.322844288381207
MALAT1	hsa-miR-15b-5p	INSR	THYM	0.322732715842179
RP11-317N8.5	hsa-miR-106a-5p	ATM	THYM	0.32268573022033
TSC22D1-AS1	hsa-miR-92a-3p	SOCS5	THYM	0.322679658989088
SNHG16	hsa-let-7a-5p	MYC	THYM	0.322523643338183
TUG1	hsa-miR-29b-3p	LASP1	THYM	0.322504454780357
RP4-758J18.2	hsa-miR-29a-3p	PTEN	THYM	0.322491986485682
EBLN3P	hsa-miR-17-5p	PHLPP1	THYM	0.322440953280141
RP11-624L4.1	hsa-miR-330-5p	PDIA3	THYM	0.322341768638236
ELOA-AS1	hsa-let-7e-5p	EIF3J	THYM	0.322309325976648
RP11-108M9.6	hsa-miR-24-3p	BCL2L12	THYM	0.32228918745291
RP1-191J18.66	hsa-miR-34a-5p	PCBP2	THYM	0.322287355576182
SNHG17	hsa-miR-381-3p	P2RX5	THYM	0.322251541325178
CTD-2587H24.14	hsa-miR-1266-5p	TERT	THYM	0.322220591641709
MALAT1	hsa-miR-92a-3p	TP63	THYM	0.322153962742932
ITGA9-AS1	hsa-miR-20a-5p	CCND1	THYM	0.322126828295811
RP11-260M19.2	hsa-miR-19b-1-5p	KDR	THYM	0.322081789563567
CTC-444N24.7	hsa-miR-424-5p	PRDM1	THYM	0.322038776570008
RP11-342K2.1	hsa-miR-29a-3p	DNMT1	THYM	0.32197010384427
RP4-671O14.6	hsa-miR-15a-5p	PHLPP2	THYM	0.321956570145596
COL4A2-AS1	hsa-miR-17-5p	NCOA3	THYM	0.321950394277381
RP11-305E6.4	hsa-miR-21-5p	GLG1	THYM	0.321859934702293
RP11-225B17.2	hsa-miR-625-5p	SOX2	THYM	0.321741900371834
LINC01578	hsa-miR-29b-3p	RUNX2	THYM	0.321684178952191
CCDC18-AS1	hsa-miR-34a-5p	HMGB1	THYM	0.321584528971749
COL4A2-AS1	hsa-miR-106b-5p	CCND2	THYM	0.321582417134468
KDM4A-AS1	hsa-miR-31-5p	PPP2R2A	THYM	0.321525964899578
LINC00960	hsa-miR-107	SNCG	THYM	0.321460681329359
RP11-392P7.6	hsa-miR-140-5p	FGFRL1	THYM	0.321391593802204
COL4A2-AS1	hsa-miR-106a-5p	ATM	THYM	0.321375670130058
ELOA-AS1	hsa-miR-449a	LEF1	THYM	0.32124200939528
KDM4A-AS1	hsa-miR-512-5p	CDKN1A	THYM	0.321198578930066
RP11-49I11.1	hsa-miR-342-5p	ENG	THYM	0.321093839540304
SLFNL1-AS1	hsa-miR-17-5p	VEGFA	THYM	0.321074591147375
LINC00958	hsa-miR-17-5p	ADRB2	THYM	0.321034046361244
EBLN3P	hsa-miR-17-5p	ICAM1	THYM	0.320997314091074
ZFPM2-AS1	hsa-miR-93-5p	FOXO3	THYM	0.3208868072395
LINC00958	hsa-miR-17-5p	SGK1	THYM	0.320817642224893
RP11-288L9.4	hsa-miR-128-3p	FBXW7	THYM	0.320791289548448
LINC00958	hsa-miR-20a-5p	ABL2	THYM	0.320755642098456
RP11-305E6.4	hsa-miR-21-5p	NAV3	THYM	0.320688819204987
RP11-120D5.1	hsa-miR-200a-3p	CCNE2	THYM	0.32055210288582
RP1-191J18.66	hsa-miR-34a-5p	MCM2	THYM	0.320508134307802
EAF1-AS1	hsa-miR-34a-5p	LDHA	THYM	0.320454441583303
RP11-317N8.5	hsa-miR-20a-5p	ITGB8	THYM	0.320437166433791
